,info,sold_at,status,limit_price,nr
16,vermietete Halle An der Fine 12 06842 Dessau-Roßlau,"140.000,00",Verkauft,"95.000,00",D21-02-024
17,Saniertes Mehrfamilienhaus - vermietet Naumburger Straße 8 06712 Zeitz/Elster,"225.000,00",Verkauft,"195.000,00",D21-02-025
18,"Kleines Zweifamilienhaus bei Halle (Saale), nahe dem Kirchplatz Dalenaer Straße 4 06193 Wettin-Löbejün","31.000,00",Verkauft,"14.000,00",D21-02-026
19,Potentielles Baugrundstück in Ortsrandlage nahe Schafstädter Weg 06179 Teutschenthal,"13.000,00",Verkauft,"4.000,00",D21-02-027
,info,sold_at,status,limit_price,nr
0,Ehem. Empfangsgebäude Eisenbahnstraße 1 06785 Oranienbaum-Wörlitz,"33.000,00",Verkauft,"12.000,00",D21-02-028
1,Wohnhaus Schulstraße 7 39615 Seehausen (Altmark),"9.000,00",Verkauft,"1.000,00",D21-02-029
2,Gewerbeobjekt mit Wohnnutzung Ankuhnsche Straße 13 39261 Zerbst/Anhalt,"43.000,00",Verkauft,"10.000,00",D21-02-030
3,Grundstück mit ruinöser Bebauung Amt 38835 Osterwieck,"7.500,00",Verkauft,"1.000,00",D21-02-031
4,Wohn- und Geschäftshaus mit Brunnen Bahnhofstraße 200 38838 Huy,"32.000,00",Verkauft,"18.000,00",D21-02-032
5,Wohnbauflächen im Burgenlandkreis Gartenstraße 06632 Gleina,"34.000,00",Verkauft,"25.000,00",D21-02-033
6,Unbebautes Grundstück mit möglicher Bauerwartung (Wohnbaufläche) Räbelsche Straße 39615 Werben (Elbe),"5.500,00",Verkauft,"4.000,00",D21-02-034
7,Landwirtschaftsflächen (Acker und Grünland) im Landkreis Börde L 43 39345 Flechtingen,"88.000,00",Verkauft,"50.000,00",D21-02-035
8,Landwirtschaftsflächen / Ackerland (Bonität 39 Bodenpunkte) westlich und östlich der L 236 06536 Südharz,"21.000,00",Verkauft,"17.000,00",D21-02-036
9,Erholungsgrundstück auf einer Insel im Teupitzer See Liebesinsel 4 15755 Teupitz,"380.000,00",Verkauft,"60.000,00",D21-02-037
10,Baugrundstück in Berlins Speckgürtel Karl-Marx-Straße 199 14656 Brieselang,"316.000,00",Verkauft,"95.000,00",D21-02-038
11,Baugrundstück in begehrter Wohnlage Steinstraße / Ecke Mendelssohn-Bartholdy-Straße 14480 Potsdam,"475.000,00",Verkauft,"475.000,00",D21-02-039
12,Erholungsgrundstück mit Bungalow und Gartenlaube Rehwalde 8 16321 Biesenthal,"106.000,00",Verkauft,"75.000,00",D21-02-040
13,Grundstück Neuhofer Straße 1a 15806 Zossen,"220.000,00",Verkauft,"29.000,00",D21-02-041
14,Erholungsgrundstück im Ortszentrum Platz der Deutschen Einheit 15834 Rangsdorf,"26.000,00",Verkauft,"15.000,00",D21-02-042
15,Vermietete Eigentumswohnung (Neubau) im 1. OG rechts (blau) Dreifelderweg 4a 14641 Nauen,"220.000,00",Verkauft,"220.000,00",D21-02-044
16,Vermietete Eigentumswohnung (Neubau) im 2. OG links Dreifelderweg 4a 14641 Nauen,"267.000,00",Verkauft,"255.000,00",D21-02-045
17,Mehfamilienhaus Neue Beelitzer Straße 24 14943 Luckenwalde,"254.000,00",Verkauft,"245.000,00",D21-02-047
18,"Stadtbildprägendes, voll vermietetes Wohn-/Geschäftshaus Berliner Straße 20 03172 Guben","650.000,00",Verkauft,"650.000,00",D21-02-048
19,Attraktive Jugendstilvilla im Stadtzentrum Straupitzstraße 2 03172 Guben,"332.000,00",Verkauft,"295.000,00",D21-02-049
,info,sold_at,status,limit_price,nr
0,Überwiegend vermietetes Gewerbeobjekt Freyensteiner Chaussee 9 16928 Pritzwalk,"1.115.000,00",Verkauft,"995.000,00",D21-02-050
1,Waldfläche Amselweg / Hammer Chaussee 16244 Schorfheide,"75.000,00",Verkauft,"50.000,00",D21-02-052
2,Grundstück (Innenbereich) mit Stall-/Scheunengebäude in idyllischer Lage Farmweg 2 16775 Stechlin,"11.500,00",Verkauft,"3.500,00",D21-02-053
3,Bahngelände Bahnhofstraße 2 04924 Uebigau-Wahrenbrück,"30.000,00",Verkauft,"5.000,00",D21-02-054
4,Bahngelände Uckroer Bahnhofstraße 7 15926 Luckau,"25.500,00",Verkauft,"5.000,00",D21-02-055
5,Garten-/Erholungsflächen südlich von Frankfurt (Oder) An der K 6758 15295 Ziltendorf,"8.000,00",Verkauft,"1.900,00",D21-02-056
6,Vertragsfreie Waldfläche mitten im Ort Göhlsdorfer Straße (ggü. Nr. 10 d) 14797 Kloster Lehnin,"8.000,00",Verkauft,"2.500,00",D21-02-057
7,Teilweise vermietetes Ärztehaus Roßmäßlerstraße 18 01737 Tharandt,"300.000,00",Verkauft,"195.000,00",D21-02-058
8,Eigentumswohnung Nr. 5 nebst Keller Nr. 5 Rankestraße 13 01139 Dresden,"194.000,00",Verkauft,"130.000,00",D21-02-059
9,unbeb. Grundstück Am Forsthaus 25 04758 Oschatz,"10.500,00",Verkauft,"5.000,00",D21-02-064
10,"Laden 3 Rudolf-Breitscheid-Straße 15e, Haus 2 09350 Lichtenstein/Sachsen","29.000,00",Verkauft,"25.000,00",D21-02-066
11,"Entwicklungsobjekt mit Villa, Fabrikgebäude und Nebengebäuden Heinrich-Heine-Straße 4 07548 Gera","600.000,00",Verkauft,"249.000,00",D21-02-067
12,Wohnhaus Uderslebener Straße 40 06567 Bad Frankenhausen/Kyffhäuser,"8.500,00",Verkauft,"6.000,00",D21-02-068
13,Wohngehöft Ringlebener Straße 178 06567 Bad Frankenhausen/Kyffhäuser,"7.000,00",Verkauft,"7.000,00",D21-02-069
14,Überwiegend vermietetes Wohn- und Geschäftshaus Schönauer Straße 1 98544 Zella-Mehlis,"150.000,00",Verkauft,"125.000,00",D21-02-070
15,Leerstehendes Mehrfamilienhaus im südlichen Zentrum der Stadt **nahe des Inselzoos und Großen Teiches** Plankenweg 8 04600 Altenburg,"29.000,00",Verkauft,"13.000,00",D21-02-071
16,Wohnhaus Lindenstraße 13 07973 Greiz,"13.000,00",Verkauft,"2.000,00",D21-02-072
17,Waldflächen nördlich der Köppelsdorfer Straße 96515 Sonneberg,"7.500,00",Verkauft,"3.000,00",D21-02-074
18,Bezugsfreie Eigentumswohnung Nr. 103 Bruno-Taut-Ring 16 A 12359 Berlin,"190.000,00",Verkauft,"130.000,00",D21-01-001
19,Eigentumswohnung Basdorfer Straße 6 12679 Berlin-Marzahn,"101.000,00",Verkauft,"50.000,00",D21-01-002
,info,sold_at,status,limit_price,nr
0,Einfamilienhaus Trollblumenweg 9 12357 Berlin-Neukölln,"526.000,00",Verkauft,"250.000,00",D21-01-003
1,Freistehendes Wohn-/Gewerbeobjekt unweit der Dahme Friedrich-Wolf-Straße 16 a 12527 Berlin-Köpenick,"658.000,00",Verkauft,"595.000,00",D21-01-004
2,Landwirtschaftsfläche Gungwai 25980 Sylt,"98.000,00",Verkauft,"98.000,00",D21-01-006
3,Saniertes Mehrfamilienhaus inmitten der Altstadt Frankenstraße 55 18439 Stralsund,"655.000,00",Verkauft,"475.000,00",D21-01-008
4,"Baugrundstück Zum Höft, 18586 Mönchgut","650.000,00",Verkauft,"450.000,00",D21-01-009
5,"Waldgrundstück mit Bunkeranlage Weg zur Sandmühle, 17237 Hohenzieritz","20.500,00",Verkauft,"7.000,00",D21-01-010
6,Grundstück (Landwirtschaftsfläche) nahe dem Camminer See Neue Feldstraße 17094 Burg Stargard,"43.000,00",Verkauft,"19.000,00",D21-01-011
7,"Landwirtschaftsflächen mit Scheunenteil hinter dem Dorfbereich ""Zur Schilde"" 19243 Wittendörp","31.000,00",Verkauft,"4.000,00",D21-01-012
8,Doppelhaushälfte in ruhigem Wohngebiet Schnuckendrift 19 29229 Celle,"121.000,00",Verkauft,"25.000,00",D21-01-013
9,Leerstehendes Einfamilienhaus Denkiehäuser Straße 4 37627 Heinade,"28.000,00",Verkauft,"28.000,00",D21-01-014
10,Vermietetes Einfamilienhaus Denkiehäuser Straße 4 a 37627 Heinade,"35.000,00",Verkauft,"35.000,00",D21-01-015
11,Dachgeschoss-Eigentumswohnung Pillingser Weg 26 58638 Iserlohn,"25.000,00",Verkauft,"25.000,00",D21-01-018
12,Wohnblock Hans-Stubbe-Straße 15 - 23 06466 Seeland,"225.000,00",Verkauft,"225.000,00",D21-01-020
13,Ehemaliges Bürohaus Straße der Elektronik 6 39418 Staßfurt,"53.000,00",Verkauft,"45.000,00",D21-01-021
14,"Denkmalgeschützter, ehemaliger Vierseitenhof Hecklinger Weg 4 39418 Staßfurt","48.000,00",Verkauft,"15.000,00",D21-01-022
15,2 Mehrfamilienhäuser mit Nebengebäuden Mühlenstraße 3 und 5 06925 Annaburg,"11.000,00",Verkauft,"5.000,00",D21-01-023
16,Sanierungsbedürftiges Bürgerhaus Lange Straße 13 39539 Hansestadt Havelberg,"26.500,00",Verkauft,"5.000,00",D21-01-024
17,Baugrundstück (rot) Birkenweg 39539 Hansestadt Havelberg,"162.000,00",Verkauft,"120.000,00",D21-01-025
18,Baugrundstück (grün) Birkenweg 39539 Hansestadt Havelberg,"95.000,00",Verkauft,"95.000,00",D21-01-026
19,Einfamilienhaus/Zweifamilienhaus Obergasse 12 06628 Naumburg (Saale),"17.000,00",Verkauft,"5.000,00",D21-01-027
,info,sold_at,status,limit_price,nr
0,Ehemalige Bäckerei Deystraße 2 06246 Bad Lauchstädt,"13.500,00",Verkauft,"3.000,00",D21-01-028
1,Landwirtschaftsfläche (Ackerzahl 61 BP) Latdorfer Straße 06429 Nienburg,"31.000,00",Verkauft,"27.000,00",D21-01-029
2,Baugrundstück (derzeit Landwirtschaftsfläche) im Gewerbegebiet nahe Friedrich-Engels-Straße 39435 Bördeaue,"14.000,00",Verkauft,"14.000,00",D21-01-030
3,Grün-/Landwirtschaftsfläche außerhalb der Ortslage L 230 06543 Falkenstein/Harz,"17.000,00",Verkauft,"13.000,00",D21-01-031
4,Landwirtschaftsfläche (Acker und Grünland) nahe dem Mittelteich nahe der Straße „Am Teich“ 38899 Oberharz am Brocken,"30.000,00",Verkauft,"20.000,00",D21-01-032
5,Unbebautes Grundstück mit Lage einer Teilfläche im Bebauungsplangebiet nahe Huy-Neinstedter Straße 38836 Huy,"33.000,00",Verkauft,"19.000,00",D21-01-033
6,Grundstück hinter Wohnbebauung nahe dem Geiseltalsee Straße der LPG 06249 Mücheln (Geiseltal),"6.500,00",Verkauft,"1.000,00",D21-01-034
7,"Hinterliegergrundstück (Garten-/Grünland) hinter Wohnbebauung Köthener Straße, 06369 Köthen (Anhalt)","3.000,00",Verkauft,"2.000,00",D21-01-035
8,Unbebautes Grundstück innerhalb eines Gewerbegebietes B 71 39179 Barleben,"51.000,00",Verkauft,"35.000,00",D21-01-036
9,"Landwirtschaftliche Flächen (14 Flurstücke, teils nicht zusammenhängend) B 71 29410 Hansestadt Salzwedel","43.000,00",Verkauft,"25.000,00",D21-01-037
10,"Ackerland, Grün- und Waldflächen Heideweg, 39638 Hansestadt Gardelegen","18.000,00",Verkauft,"12.000,00",D21-01-038
11,Erholungsgrundstück Feldstraße 39638 Hansestadt Gardelegen,"125.000,00",Verkauft,"15.000,00",D21-01-039
12,Baugrundstück in begehrter Wohnlage Dyrotzer Weg 60 14612 Falkensee,"330.000,00",Verkauft,"175.000,00",D21-01-040
13,Wald- und Grünlandflächen nahe Falkenhöher Gartenstadt Pestalozzistraße 14612 Falkensee,"34.000,00",Verkauft,"25.000,00",D21-01-041
14,Wald- und Erholungsgrundstück in Ortsrandlage Dorfstraße 14641 Nauen,"25.000,00",Verkauft,"25.000,00",D21-01-042
15,Ackerland mit Bauerwartungspotenzial Am Ziegeleischlag 729 14641 Wustermark,"46.000,00",Verkauft,"7.000,00",D21-01-043
16,Grundstück hinter Wohnbebauung Priorter Chaussee 14641 Wustermark,"30.000,00",Verkauft,"5.000,00",D21-01-044
17,Arrondierungsflächen Arthur-Scheunert-Allee vor Haus-Nr. 154 14558 Nuthetal,"2.500,00",Verkauft,"1.000,00",D21-01-045
18,Brachfläche aus div. Flurstücken Bahnhofstraße 1 16909 Wittstock-Dosse,"8.500,00",Verkauft,"3.000,00",D21-01-046
19,Wohn-/Geschäftshaus Dr.-Külz-Straße 112 14542 Werder (Havel),"495.000,00",Verkauft,"495.000,00",D21-01-047
,info,sold_at,status,limit_price,nr
0,Mehrfamilienhaus in gefragter Lage Watstraße 8 14770 Brandenburg an der Havel,"560.000,00",Verkauft,"475.000,00",D21-01-048
1,Mehrfamilienhaus in zentraler Innenstadtlage Jacobstraße 4 14776 Brandenburg,"1.445.000,00",Verkauft,"1.445.000,00",D21-01-049
2,Voll vermietetes Wohn-/Gewerbeobjekt Wittenberger Straße 35A 19322 Wittenberge,"274.000,00",Verkauft,"220.000,00",D21-01-050
3,"Überwiegend vermietetes, teilsaniertes Mehrfamilienhaus Friedrich-Engels-Straße 50-53 15320 Neuhardenberg","1.062.000,00",Verkauft,"949.000,00",D21-01-051
4,Baugrundstück/Wochenendgrundstück mit Aufbauten Bruno-Schönlank-Str. 69 16540 Hohen Neuendorf,"376.000,00",Verkauft,"250.000,00",D21-01-052
5,Vertragsfreies Baugrundstück Lilienstraße 13 15711 Königs Wusterhausen,"312.000,00",Verkauft,"185.000,00",D21-01-053
6,Baugrundstück mit Aufbauten Am Anger 8 15712 Königs Wusterhausen,"264.000,00",Verkauft,"125.000,00",D21-01-054
7,"Unbebautes Grundstück innerhalb der Ortslage, zwischen Wohnbebauung Brückenstraße, 15562 Rüdersdorf b. Berlin","1.300.000,00",Verkauft,"195.000,00",D21-01-055
8,Wohn- und Geschäftshaus Berliner Straße 22 17279 Lychen,"316.000,00",Verkauft,"195.000,00",D21-01-056
9,Wasserturm mit Pumpenhaus Grazer Str. 1 03130 Spremberg,"31.500,00",Verkauft,"6.000,00",D21-01-057
10,Ehemaliges Bahnhofsgebäude Siedlungsstraße 15926 Luckau,"30.000,00",Verkauft,"5.000,00",D21-01-058
11,Fachwerk-Altbau Ernst-Thälmann-Straße 9 16949 Putlitz,"13.500,00",Verkauft,"5.000,00",D21-01-059
12,Wald-/Grünland-/Landwirtschaftsflächen 14822 Linthe,"33.000,00",Verkauft,"14.000,00",D21-01-060
13,Waldflächen nahe der K 6708 15890 Siehdichum,"3.500,00",Nachverkauft,"5.000,00",D21-01-061
14,Grundstück mit Altbebauung Märkischer Weg rechts neben Nr. 4 03172 Schenkendöbern,"18.500,00",Verkauft,"9.000,00",D21-01-062
15,"Grundstück, bebaut mit Wochenendhäusern Chausseestraße 03051 Cottbus","52.000,00",Verkauft,"22.000,00",D21-01-063
16,Leerstehendes Gewerbeobjekt (ehemaliges Lebensmittelgeschäft) Olbaweg 2 02694 Malschwitz,"37.000,00",Verkauft,"15.000,00",D21-01-064
17,Denkmalgeschütztes Wohn-/Geschäftshaus (Ecke) aus der Gründerzeit Otto-Buchwitz-Platz 7 02826 Görlitz,"350.000,00",Verkauft,"279.000,00",D21-01-065
18,Geschäftsgebäude Ernst-Thälmann-Straße 126 A 04886 Beilrode,"528.000,00",Verkauft,"295.000,00",D21-01-066
19,Wohn- und Geschäftshäuser Zwickauer Str. / Ecke Albertistrasse 1 08468 Reichenbach,"192.000,00",Verkauft,"85.000,00",D21-01-067
,info,sold_at,status,limit_price,nr
0,"2 Wohn- und Geschäftshäuser Humboldtstraße 21, 23 08468 Reichenbach/ Vogtland","61.000,00",Verkauft,"55.000,00",D21-01-068
1,Wohnhaus Gartenstraße 13 09350 Lichtenstein,"25.000,00",Verkauft,"21.000,00",D21-01-069
2,"Gewerbeeinheit GE-Nr. 02 Bahnhofstraße 27, GE-Nr. 02 08056 Zwickau","47.000,00",Verkauft,"28.000,00",D21-01-070
3,Altbau im Ortszentrum von Bärenstein Alte Sportplatzstraße 8 09471 Bärenstein,"6.000,00",Verkauft,"4.000,00",D21-01-071
4,"Waldfläche ""Der Weidenhof"" an der Helbe gelegen Thüringenhäuser Straße (K 2) 99713 Bellstedt","26.000,00",Verkauft,"19.000,00",D21-01-073
5,Ehemaliges Gutshaus Ritterstraße 14 06556 Artern,"30.000,00",Verkauft,"28.000,00",D21-01-077
6,Denkmalgeschütztes Mehrfamilienhaus Straße der Einheit 29 99765 Heringen/Helme,"3.000,00",Nachverkauft,"3.000,00",D21-01-078
7,Leerstehende Eigentumswohnung Nr. 87 im 2. OG rechts Klamannstraße 10 A 13407 Berlin-Reinickendorf,"122.000,00",Verkauft,"98.000,00",D20-04-001
8,Bezugsfreie Eigentumswohnung Nr. 2 Bremer Straße 59 10551 Berlin,"124.000,00",Verkauft,"95.000,00",D20-04-002
9,Bezugsfreie Eigentumswohnung inmitten von Berlin - nahe Alexanderplatz Mollstraße 2 10178 Berlin,"262.000,00",Verkauft,"195.000,00",D20-04-003
10,Vermietete Eigentumswohnung WE-Nr. 1 im EG Güntherstraße 7 10318 Berlin,"209.000,00",Verkauft,"209.000,00",D20-04-004
11,"Vermietete Eigentumswohnung, WE Nr. 5 Hindenburgdamm 43 12203 Berlin-Lichterfelde","98.000,00",Verkauft,"98.000,00",D20-04-005
12,"Wohn-/Geschäftshaus Bölschestraße 133, 134 12587 Berlin-Treptow/Köpenick","2.055.000,00",Verkauft,"1.950.000,00",D20-04-006
13,Interessantes Bau- bzw. Entwicklungsgrundstück Gustav-Adolf-Straße ggü. 88 13086 Berlin,"895.000,00",Verkauft,"895.000,00",D20-04-007
14,Verpachtete Landwirtschaftsfläche Hooger Wal 25980 Sylt,"53.000,00",Verkauft,"27.500,00",D20-04-008
15,Idyllisches Grundstück direkt an der Ostsee 18565 Insel Hiddensee,"55.000,00",Verkauft,"29.000,00",D20-04-009
16,Waldfläche Lage: An der Eisenbahn 18528 Sehlen,"7.500,00",Verkauft,"7.000,00",D20-04-011
17,Ehemaliges Büro- und Verwaltungsgebäude Pasewalker Straße 26a 17367 Eggesin,"30.000,00",Verkauft,"30.000,00",D20-04-012
18,Bahngrundstück mit Aufbauten Mühlenweg 19230 Hagenow,"25.000,00",Verkauft,"25.000,00",D20-04-013
19,Ehemaliger Teil eines Güterbahnhofes mit Güterhalle (Baudenkmal) und Laderampe Bahnhofstraße 18 17087 Altentreptow,"9.500,00",Verkauft,"1.000,00",D20-04-014
,info,sold_at,status,limit_price,nr
0,Bezugsfreie Eigentumswohnung Nr. 5 Hindenburgstraße 38 38700 Braunlage,"19.000,00",Verkauft,"15.000,00",D20-04-015
1,"Teil des Schlossensembles ""Schloss Oldershausen"" (Kutscherhaus etc.) Parkstraße 2 37589 Kalefeld","36.000,00",Verkauft,"18.000,00",D20-04-016
2,"Schloss Stamsried mit Schlossbrauerei, Park und Nebengebäuden Schloßstraße 16 93491 Stamsried","232.000,00",Verkauft,"200.000,00",D20-04-017
3,Grundstück am Rand eines Wohngebietes Trennfurter Straße 63911 Klingenberg,"103.000,00",Verkauft,"25.000,00",D20-04-019
4,Vermietetes Einfamilienhaus Perfstraße 6 35239 Steffenberg,"23.000,00",Verkauft,"19.000,00",D20-04-020
5,Vermietetes Einfamilienhaus Hofstraße 12 35239 Steffenberg,"40.000,00",Verkauft,"19.000,00",D20-04-021
6,Gewerbe Werkstraße 11 04249 Leipzig,"37.000,00",Verkauft,"12.000,00",D20-04-022
7,"Aufforstungs- und Grünflächen, Stellplatz 02977 Hoyerswerda","23.000,00",Verkauft,"5.000,00",D20-04-024
8,"Aufforstungs- und Grünflächen, Gartenland 02977 Hoyerswerda","77.000,00",Verkauft,"7.200,00",D20-04-025
9,Mehrfamilienhaus nahe der Zschopau Buchholzer Straße 16 (B 101) 09487 Schlettau,"27.000,00",Verkauft,"15.000,00",D20-04-026
10,Wohn - und Geschäftshaus mit Freifläche Sächsischer Platz 3 09471 Bärenstein,"18.000,00",Verkauft,"9.000,00",D20-04-027
11,Mehrfamilienhaus Ellefelder Straße 20 08223 Falkenstein / Vogtland,"24.000,00",Verkauft,"18.000,00",D20-04-028
12,Bezugsfreie Eigentumswohnung Nr. 19 Eselsteig 18 07586 Caaschwitz,"13.000,00",Verkauft,"8.000,00",D20-04-029
13,Überwiegend vermietetes Fachmarktzentrum Austeg 4 - 10 07907 Schleiz,"595.000,00",Verkauft,"595.000,00",D20-04-030
14,Wohn-/Geschäftshaus Dorfstraße 25 06567 Bad Frankenhausen/Kyffhäuser,"18.000,00",Verkauft,"18.000,00",D20-04-031
15,Wohngehöft Ringlebener Straße 178 06567 Bad Frankenhausen/Kyffhäuser,"7.000,00",Verkauft,"7.000,00",D20-04-032
16,Wohnhaus Uderslebener Straße 40 06567 Bad Frankenhausen/Kyffhäuser,"6.000,00",Verkauft,"6.000,00",D20-04-033
17,Vermietete Eigentumswohnung im 4. OG links Karl-Matthes-Straße 40 07549 Gera,"34.000,00",Verkauft,"34.000,00",D20-04-034
18,Grundstück / Baugrundstück Berliner Chaussee 39 15834 Rangsdorf,"172.000,00",Verkauft,"95.000,00",D20-04-035
19,Ehemaliges Wohnhaus mit großem Grundstück Platanenstraße 10 15370 Fredersdorf-Vogelsdorf,"250.000,00",Verkauft,"250.000,00",D20-04-037
,info,sold_at,status,limit_price,nr
0,Vertragsfreies Waldgrundstück Bergstraße 17 15754 Heidesee,"143.000,00",Verkauft,"25.000,00",D20-04-038
1,Vertragsfreie Waldflächen nahe dem Straussee nahe der Wesendahler Straße 15344 Strausberg,"9.500,00",Verkauft,"8.000,00",D20-04-039
2,Bau- und Erholungsgrundstück am Wasser Am Stolp 18 A 15562 Rüdersdorf bei Berlin,"1.050.000,00",Verkauft,"595.000,00",D20-04-041
3,Baugrundstück Am Park 2 14476 Potsdam,"570.000,00",Verkauft,"495.000,00",D20-04-042
4,Unbebautes Grundstück Jacobstraße 4 14776 Brandenburg,"1.495.000,00",Verkauft,"1.495.000,00",D20-04-044
5,"Repräsentatives, leerstehendes Wohnhaus direkt am Stadtpark gelegen Grabowstraße 19 17291 Prenzlau","270.000,00",Verkauft,"170.000,00",D20-04-045
6,Dreiseitenhof Zur Bahnsiedlung 5 19357 Karstädt,"42.000,00",Verkauft,"20.000,00",D20-04-046
7,Große Sukzessions-/Gehölzfläche am Kemnitzbach Zur Hainholzmühle Ecke Hainholz 16928 Pritzwalk,"4.000,00",Verkauft,"4.000,00",D20-04-047
8,Mehrfamilienhaus Auguststraße 11 19322 Wittenberge,"350.000,00",Verkauft,"350.000,00",D20-04-048
9,Ehemaliges Unterkunftsgebäude Am Schießplatz 12 01968 Hörlitz,"25.000,00",Verkauft,"25.000,00",D20-04-049
10,Grundstück mit Baracken An der Landstraße 11 01968 Hörlitz,"9.500,00",Verkauft,"8.000,00",D20-04-050
11,Mehrfamilienhaus mit Garagen Damaschkestraße 54 03172 Guben,"278.000,00",Verkauft,"249.000,00",D20-04-051
12,Bürogebäude Roßkaupe 6 01968 Senftenberg,"188.000,00",Verkauft,"95.000,00",D20-04-052
13,Güterschuppen mit Ladestraße Am Bahnhof 14793 Ziesar,"27.500,00",Verkauft,"7.500,00",D20-04-053
14,Vermietete Maisonette-Eigentumswohnung Nr. 9.29 nebst Stellplatz An der Enckekaserne 20 39110 Magdeburg,"89.000,00",Verkauft,"29.000,00",D20-04-054
15,Eigentumswohnung Nr. 17 (EG rechts) Zur Hattstadt 3 c 06647 Bad Bibra,"35.000,00",Verkauft,"4.000,00",D20-04-056
16,Denkmalgeschütztes Mehrfamilienhaus Kirchstraße 10 39397 Gröningen,"79.000,00",Verkauft,"79.000,00",D20-04-057
17,Leerstehendes Einfamilienhaus unweit der Fußgängerzone und der Saale Neustadt 37 39240 Calbe (Saale),"16.000,00",Verkauft,"1.000,00",D20-04-058
18,Landwirtschaftsfläche mit straßenseitiger Garagenzeile Burgtal 39444 Hecklingen b. Staßfurt,"35.000,00",Verkauft,"25.000,00",D20-04-059
19,Zweifamilienhaus nahe dem Kirchplatz Dalenaer Straße 4 06193 Wettin-Löbejün,"26.500,00",Verkauft,"3.000,00",D20-04-060
,info,sold_at,status,limit_price,nr
0,Bauland mit 43 Garagen Angersdorfer Straße 06179 Teutschenthal,"107.000,00",Verkauft,"55.000,00",D20-04-061
1,Landwirtschaftsflächen 06800 Raguhn-Jeßnitz,"22.000,00",Verkauft,"20.000,00",D20-04-062
2,Acker- und Grünlandflächen 06779 Raguhn-Jeßnitz,"23.000,00",Verkauft,"20.000,00",D20-04-063
3,3 zusammenhängende Waldflächen 06774 Muldestausee,"11.500,00",Verkauft,"4.000,00",D20-04-064
4,Baugrundstück am Bach Ziethe gelegen Dorfstraße 06386 Südliches Anhalt,"15.500,00",Verkauft,"2.000,00",D20-04-065
5,"Rd. 5,9 ha Landwirtschaftlichen und sonstige Flächen nahe der L 172 06268 Querfurt","36.000,00",Verkauft,"36.000,00",D20-04-066
6,Unbebautes Grundstück nahe dem Kirchplatz Kirchberg 06429 Nienburg (Saale),"3.500,00",Verkauft,"700,00",D20-04-067
7,"Leerstehende Eigentumswohnung, ETW Nr. 11 im Seitenflügel Auguste-Viktoria-Straße 5a 14193 Berlin","352.000,00",Verkauft,"270.000,00",D20-03-001
8,Dachgeschoss-Eigentumswohnung in attraktivem Altbau am Savignyplatz Bleibtreustraße 47 10623 Berlin-Charlottenburg,"1.250.000,00",Verkauft,"1.000.000,00",D20-03-002
9,Leerstehende Eigentumswohnung ETW Nr. 9 Hochstraße 21 13357 Berlin-Mitte,"348.000,00",Verkauft,"265.000,00",D20-03-003
10,Überwiegend vermietetes Mehrfamilienhaus Nostitzstraße 17 10961 Berlin,"2.160.000,00",Verkauft,"2.150.000,00",D20-03-005
11,Grundstück Müggelseedamm 109-111 12587 Berlin,"9.890.000,00",Verkauft,"895.000,00",D20-03-006
12,Baugrundstück in zweiter Reihe Köpenicker Straße 95 12683 Berlin,"330.000,00",Verkauft,"250.000,00",D20-03-007
13,Grundstück (Grünland) In den Dünen 18565 Insel Hiddensee,"22.500,00",Verkauft,"22.500,00",D20-03-009
14,Grundstück angrenzend an ein Baugebiet Im Bad 86 25826 Sankt Peter-Ording,"84.000,00",Verkauft,"22.000,00",D20-03-010
15,"Denkmalgeschützter Altbau mit Seitenflügel, ehemaligenm Kiosk und großem Grundstück Neuer Markt 9 17389 Anklam","252.000,00",Verkauft,"125.000,00",D20-03-011
16,Mehrfamilienhaus mit Nebengebäude und Garagen Klaber 11/11a 18279 Lalendorf,"71.000,00",Verkauft,"45.000,00",D20-03-012
17,5 vermietete Eigentumswohnungen als Paket Zeppelinstraße 12 - 20 19306 Neustadt-Glewe,"250.000,00",Verkauft,"250.000,00",D20-03-013
18,"Eigentumswohnungen, WE-Nr. 31 Grevener Straße 52 19386 Werder (bei Lübz)","11.000,00",Verkauft,"9.900,00",D20-03-014
19,"Eigentumswohnungen, WE-Nr. 32 Grevener Straße 52 19386 Werder (bei Lübz)","9.900,00",Verkauft,"9.900,00",D20-03-015
,info,sold_at,status,limit_price,nr
0,"Eigentumswohnungen, WE-Nr. 26 Grevener Straße 53 19386 Werder (bei Lübz)","9.900,00",Verkauft,"9.900,00",D20-03-016
1,"Eigentumswohnungen, WE-Nr. 37 Grevener Straße 51 19386 Werder (bei Lübz)","12.500,00",Verkauft,"12.500,00",D20-03-017
2,Ehemaliges Gemeindehaus mit Anbau Birkenweg 9 17098 Friedland,"19.000,00",Verkauft,"6.000,00",D20-03-018
3,Landwirtschaftsflächen Petersberger Weg 23923 Schönberg (Mecklenburg),"10.000,00",Verkauft,"10.000,00",D20-03-019
4,Waldflächen 02943 Boxberg/O.L.,"10.500,00",Verkauft,"10.000,00",D20-03-020
5,Attraktive Villa (ehemalige Musikschule) Weßnitzer Straße 1 Ecke Bobersbergstraße 01558 Großenhain,"196.000,00",Verkauft,"95.000,00",D20-03-021
6,Mehrfamilienhaus Goethestraße 22 09328 Lunzenau,"198.000,00",Verkauft,"149.000,00",D20-03-022
